video_id,channelTitle,title,description,tags,publishedAt,thumbnail,channelId,viewCount,likeCount,commentCount,favoriteCount,duration,definition,caption
u4d2mqWa4oM,Yokohama Tire,IMSA Porsche GT3 Cup USA @ Laguna Seca - Qualifying with Angel Benitez,"Ride along in-car with Porsche GT3 Cup driver Angel Benitez, Jr. as he sets a blistering 1:28:808 lap (good for 2nd position in qualifying) around Mazda Raceway Laguna Seca.

May 2014 - IMSA Porsche GT3 Cup USA Round 3","('Porsche 911 GT3 (Automobile Model)',)",2014-05-07,https://i.ytimg.com/vi/u4d2mqWa4oM/default.jpg,UChfx97rmsq4JxvILC8MTGcA,4738,39,4,0,PT1M38S,hd,false
G_qnkrNc4a0,Yokohama Tire,I Am Yokohama - The Original,"I am the original safety feature. The fraction of a second between fender and bender. I am the carpool buddy who never changes the station. The last thing on your mind when you shift into Drive. And the first that touches the road.

I am not just any tire. I am a Yokohama. And this is what I'm made of.

Learn more about how we brought a tire to life here: http://youtu.be/qvFId4REJN8",None,2014-04-18,https://i.ytimg.com/vi/G_qnkrNc4a0/default.jpg,UChfx97rmsq4JxvILC8MTGcA,326312,87,20,0,PT31S,hd,false
Bb-m_b5ns1w,Yokohama Tire,2014 Formula Drift Long Beach Highlights,Michael Essa got his Formula D back-to-back title hunt off on the right foot with a podium finish on the streets of Long Beach. The Yokohama team was out in LB to support the 2013 champ as well as newcomer Kuniaki Takahashi. Take a look at some highlights of our weekend.,"('Formula D (Recurring Event)', 'Long Beach (City/Town/Village)', 'Drift')",2014-04-11,https://i.ytimg.com/vi/Bb-m_b5ns1w/default.jpg,UChfx97rmsq4JxvILC8MTGcA,10305,62,1,0,PT2M27S,hd,false
qvFId4REJN8,Yokohama Tire,I Am Yokohama - Behind the Scenes,"There's more to a tire than meets the eye -- especially when that tire is a Yokohama. So we enlisted some of the world's best graphic artists, animators and designers to bring a tire to life like you've never seen it before. Take a peek behind the curtain.

See the finished work here: http://youtu.be/f2wFvESZQmg",None,2014-03-27,https://i.ytimg.com/vi/qvFId4REJN8/default.jpg,UChfx97rmsq4JxvILC8MTGcA,13842,48,1,0,PT1M,hd,false
f2wFvESZQmg,Yokohama Tire,I Am Yokohama - Co-Pilot,"I am the trusty co-pilot. The moving part that moves all 2,000 parts. I am the translator who interprets the road. The permission to take the scenic route. And the guide that gets you there safely. 

I am not just any tire. I am a Yokohama. And this is what I'm made of.

Learn more about how we brought a tire to life here: http://youtu.be/qvFId4REJN8","('Automotive Industry (Industry)', 'tires')",2014-03-27,https://i.ytimg.com/vi/f2wFvESZQmg/default.jpg,UChfx97rmsq4JxvILC8MTGcA,56684,88,11,0,PT32S,hd,false
tVmqPWa5xNs,Yokohama Tire,Desert Assassins x Yokohama Tire - Best in the Desert Mint 400,"The Desert Assassins crew brought 3 trucks to Las Vegas, NV for the Mint 400 this year. It's off-road racing at its finest, and with 40"" Yokohama Tires, the DA crew ate up the miles. See what it meant to the entire team in this video.","('Best In The Desert (Organization)', 'mint', 'Mint 400', 'Desert (Geographical Feature Category)', 'Tires', 'Off-road Vehicle (Automotive Class)', 'Yokohama Rubber Company (Business Operation)')",2014-03-24,https://i.ytimg.com/vi/tVmqPWa5xNs/default.jpg,UChfx97rmsq4JxvILC8MTGcA,2492,12,0,0,PT2M4S,hd,false
C-L-9aJsSiI,Yokohama Tire,2014 Best in the Desert Parker 425 Highlights,"The #16 Desert Assassins Trophy Truck sponsored by Monster Energy and Yokohama Tire had a great overall race in Parker, Arizona. See highlights and exclusive footage from the 2014 Best in the Desert Parker 425.","('trophy truck', 'Monster Energy (Beverage)', 'Best In The Desert (Organization)', 'Yokohama Tire', 'Desert Assassins', 'Race', 'Off-road Vehicle (Automotive Class)', 'Pickup Truck (Body Style)', 'Automobile (Industry)')",2014-02-11,https://i.ytimg.com/vi/C-L-9aJsSiI/default.jpg,UChfx97rmsq4JxvILC8MTGcA,7540,19,1,0,PT2M55S,hd,false
C8yTSwwdZHM,Yokohama Tire,Yokohama at the Formula Drift Final Fight,"The 2013 Formula Drift Season came to an exciting conclusion at the Final Fight, at Irwindale Speedway.  Team Yokohama gave a strong performance on the ADVAN Neova AD08-R, which led to Michael Essa eventually winning the 2013 Formula Drift Championship.  Here are some fun slow motion shots of Team Yokohama doing what they do best.","('Formula Drift', 'Formula D (Recurring Event)', 'Yokohama', 'Yokohama Tire', 'ADVAN', 'ADVAN Neova', 'AD08R', 'AD08-R', 'Lexus', 'Subaru', 'Toshiki Yoshioka (Athlete)', 'Pat Mordaunt', 'Michael Essa', 'GSR', 'Apexi', 'Yokohama Rubber Company (Business Operation)', 'Drift', 'Drifting', 'Final Fight', 'Irwindale Speedway', 'Irwindale', 'Home of Drift', 'Finals', 'Championship', '2013', 'Track', 'Racing', 'Speed', 'Battle')",2013-12-18,https://i.ytimg.com/vi/C8yTSwwdZHM/default.jpg,UChfx97rmsq4JxvILC8MTGcA,4597,30,0,0,PT2M7S,hd,false
hpNRhwVnwmI,Yokohama Tire,Yokohama at the ALMS Petit Le Mans,"The Petit Le Mans pushes man and machine 1000 miles under the extreme conditions of American Le Mans Series racing.  While at Road Atlanta, teams were faced with a continuously damp track for nearly 10 hours.  Yokohama is proud to support endurance racing, and greatly values the variety of opportunities it provides to improve engineering and technology.","('Petit Le Mans', 'Road Atlanta (NASCAR Venue)', 'American Le Mans Series (Recurring Event)', 'Yokohama', 'Orange Oil', 'Ferrari', 'Porsche', 'GT', 'GTC', 'Endurance', 'Cars', 'Racing', 'Race', 'Speedway', 'Patrick Dempsey (Theater Actor)', 'Flying Lizard', 'Alex Job', 'Georgia', 'Atlanta', 'Overnight', '1000mi', '10 hours', 'Le Mans', 'Social Media', 'Driving')",2013-10-30,https://i.ytimg.com/vi/hpNRhwVnwmI/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1033,5,0,0,PT1M51S,hd,false
GIN-Gkno3Rk,Yokohama Tire,IMSA GT3 Cup Challenge and ALMS GTC Champion - Madison Snow,"At Road Atlanta 17 year old Madison Snow took the overall GT3 Cup Challenge Championship as well as a win in his first endurance race in the ALMS GTC Class in the Petit Le Mans, which sealed the overall championship for Flying Lizard Racing.  Yokohama is committed to helping develop young drivers such as Madison, so that they may reach the big leagues.","('Madison Snow', 'IMSA', 'Porsche', 'GT3', 'Cup', 'Challenge', 'Road Atlanta', 'Racing', 'Motorsports', 'Cars', 'Race', 'Petit Le Mans', 'ALMS', 'American Le Mans Series (Recurring Event)', 'IMSA GT3 Cup Challenge', 'Yokohama', 'Tires', 'Laps', 'Fast', 'Champion', 'Championship', 'Track', 'Race Track (Sports Equipment)', 'Carrera')",2013-10-23,https://i.ytimg.com/vi/GIN-Gkno3Rk/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1282,7,0,0,PT1M37S,hd,false
WvUsdohdDSs,Yokohama Tire,Alex Job Talks Endurance Vs. Sprint - Petit Le Mans,"The American Le Mans Series Petit Le Mans at Road Atlanta is a 1000mi endurance race featuring 4 different classes of cars.  Tons of traffic during the day and night makes for some crazy racing conditions.  Before we kicked off tomorrow, we thought we'd get a racing legend's take on it.  So we asked Alex Job!","('American Le Mans Series (Recurring Event)', 'Petit Le Mans', 'ALMS', 'Alex Job', 'Alex', 'Job', 'Road Atlanta', 'Road', 'Atlanta', 'Racing', 'Raceway', 'GT', 'GTC', 'Ferrari', 'Porsche', '458', 'Ferrari 458 Italia (Automobile Model)', 'Porsche 911 GT3 (Automobile Model)', 'Endurance Racing', 'Driving', 'Speed', 'Drive', 'Georgia', 'Driver', 'Team', 'Weathertech', 'Yokohama', 'Tires', 'Panasonic GH3', 'Panasonic AG-AC-130', 'INK', 'Cars')",2013-10-19,https://i.ytimg.com/vi/WvUsdohdDSs/default.jpg,UChfx97rmsq4JxvILC8MTGcA,498,2,0,0,PT2M,hd,false
t1i3mQ__whY,Yokohama Tire,Michael Essa - 2013 Formula Drift Champion,"After coming in first overall in the Formula Drift Series and qualifying 1st at the Final Fight, Michael Essa's engine seized in the first battle of the finals. After an unstoppable season, it looked like it would all come to an end in the final event to the season. WIth very few points on the line, Michael Essa looked on helplessly leaving it up to his competition to decide his fate. Carrying points in, and with Forsberg's defeat at the hands of Saito, Essa was crowned Formula Drift champion after all. Congratulations Essa!","('Yokohama', 'MIchael Essa', 'Formula Drift', 'Final Fight', 'Irwindale Speedway', 'Formula D', 'Champion', 'Championship', 'GSR', 'Autosport', 'Motorsport', 'Battle', '2013', 'Pomona', 'California', 'Garrett', 'Bilstein', 'Drifting', 'Extreme Driving', 'Driving', 'Smoke', 'Tires', 'AD08R', 'Pannasonic GH3', 'Speed')",2013-10-14,https://i.ytimg.com/vi/t1i3mQ__whY/default.jpg,UChfx97rmsq4JxvILC8MTGcA,4529,66,8,0,PT1M54S,hd,false
HmQPWQ5ypZI,Yokohama Tire,Essa Talks Day One of the Final Fight,"WIth the championship on the line, Essa pulls off a 96.6 in qualifying.  While Essa won qualification, he is sticking to his ""one race at a time"" strategy, and going into the finals calmly.","('Final Fight', 'Formula Drift', 'Formula D (Recurring Event)', 'Michael Essa', 'Michael', 'Essa', 'Drifting', 'GSR Autosport', 'Garrett', 'Bilstein', 'Irwindale', 'Finals', 'Championship', 'Qualifying', 'Yokohama', 'AD08R', 'Racing', 'Motorsports', 'Motorsport (TV Genre)', 'Race', 'Battle')",2013-10-12,https://i.ytimg.com/vi/HmQPWQ5ypZI/default.jpg,UChfx97rmsq4JxvILC8MTGcA,413,11,0,0,PT1M39S,hd,false
ZtXuzIAWzt8,Yokohama Tire,Bring On The Final Fight,"The Formula Drift Final Fight will determine the Formula Drift Champion of 2013.  With a strong performance the entire season, Michael Essa has his eyes on the prize.  We would like to wish him good luck and recognize his hard work this season.","('Yokohama', 'AD08R', 'Michael Essa', 'Formula D (Recurring Event)', 'Final Fight', 'Formula Drift', 'Drifting', 'Racing', 'BMW (Organization)', 'BMW M3 (Automobile Model)', 'Speed', 'Battle', 'Tires', 'Garret', 'Bilstein', 'GSR Autosport', 'GSR', 'Turbo', 'Irwindale', 'California', 'Series', 'Championship', 'Driver', 'Profile')",2013-10-08,https://i.ytimg.com/vi/ZtXuzIAWzt8/default.jpg,UChfx97rmsq4JxvILC8MTGcA,3891,25,2,0,PT1M32S,hd,false
_IlQX1M4bOc,Yokohama Tire,FIA WTCC Sonoma,"FIA WTCC took over Sonoma Raceway as their only American stop of the 2013 series.  We were there in full force not only with WTCC, but also with our drift drivers tearing up the track with Formula Drift Demos.","('FIA WTCC', 'Sonoma', 'WTCC', 'Formula Drift', 'Drifting', '2013', 'Michael Essa', 'Pat Mordaunt', 'Toshiki Yoshioka (Athlete)', 'Sonoma Raceway (Building)', 'Chevrolet (Brand)', 'SEAT', 'BMW M3 (Automobile Model)', 'BMW', 'Lada (Automobile Make)', 'Subaru (Organization)', 'Touring Car', 'Lexus (Organization)', 'World Touring Car Championship', 'Formula D (Recurring Event)', 'Speed', 'Racing', ""Fédération Internationale De L'Automobile (Sports Association)"", 'Motorsport (TV Genre)')",2013-09-12,https://i.ytimg.com/vi/_IlQX1M4bOc/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1437,6,0,0,PT1M43S,hd,false
aD4PQGvV8r8,Yokohama Tire,Essa Drifting Sonoma RAW,"No music. No effects.  No filters.  Just raw speed, smoke, and the howl of Essa's 730 bhp BMW M3 sending it around Sonoma Raceway.","('Formula D', 'Michael Essa', 'BMW', 'BMW M3', 'Sonoma Raceway', 'Yokohama', 'Tires', 'AD08R', 'ADVAN', 'Racing', 'Sonoma', 'California', 'GSR', 'Garret', 'Speed', 'Drifting', 'Drift', 'Sears Point (Location)', 'Bilstein', 'Essa')",2013-09-08,https://i.ytimg.com/vi/aD4PQGvV8r8/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1546,11,1,0,PT3M19S,hd,false
K6YxEV2bSOQ,Yokohama Tire,FIA WTCC Comes to Sonoma Raceway,"After traveling all over the world, FIA WTCC comes to Sonoma Raceway.  Stay tuned for more coverage as racing gets under way!","('Racing', 'FIA', 'WTCC', 'Motorsports', 'Touring Car', 'Cars', 'BMW', 'SEAT', 'Lada', 'Chevrolet (Brand)', 'Sonoma', 'Raceway', 'Sears Point', 'World Touring Car Championship', 'Sonoma Raceway (Building)', 'California', 'United States', 'Yokohama', 'Tire', 'FIA WTCC Sonoma', '2013', 'Fasst', 'sonoma')",2013-09-08,https://i.ytimg.com/vi/K6YxEV2bSOQ/default.jpg,UChfx97rmsq4JxvILC8MTGcA,512,5,0,0,PT1M12S,hd,false
iXlgU3EARfs,Yokohama Tire,The Magic of the Pebble Beach Concours D' Elegance,"Yokohama was a proud sponsor of the 2013 Pebble Beach Concours D' Elegance.  Whether motorcycle, race car, restored or preserved, Pebble Beach served as the gathering place of the most exquisite road-going art in the world.  For us and most car fans, it is one of the best weeks of the year!  We hope you can join us in 2014!","(""Pebble Beach Concours D'Elegance (Recurring Event)"", 'Concours', 'Pebble Beach', ""Concours D' Elegance"", 'Classic Cars', 'Classic Car', 'Motorcycles', 'Exotic Cars', 'Yokohama', 'Yokohama Tire', 'AD08R', 'ADVAN Sport V105', 'Ferrari', 'BMW', 'Lamborghini', 'Packard', 'Duesenberg', 'Alfa Romeo', 'Mercedes-Benz (Organization)', 'Benz', 'Golf Course', 'Automobile', 'Porsche', 'California', 'Monterey', 'Panasonic LUMIX DMC-GH3', 'Tires', 'Supercar', 'Le Mans (Film)', 'Bugatti', 'Veneno')",2013-08-21,https://i.ytimg.com/vi/iXlgU3EARfs/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1435,12,0,0,PT2M3S,hd,false
IKfBpazgFhw,Yokohama Tire,Rodzilla!,"Studebaker body, a truck chassis, a 1400hp turbocharged tank engine, and Yokohama Tires.  It's Rodzilla!","('Hot Rod (Magazine)', 'Rodzilla', 'Pebble Beach (City/Town/Village)', 'Muscle', 'Yokohama', 'Truck', 'Tires', 'American', 'Cars', 'Car Show', 'Epic', 'Red', 'Pannasonic AC AG 130')",2013-08-17,https://i.ytimg.com/vi/IKfBpazgFhw/default.jpg,UChfx97rmsq4JxvILC8MTGcA,89560,87,7,0,PT2M10S,hd,false
GuXgO6egWrw,Yokohama Tire,Pebble Beach Trailer,Welcome to Pebble Beach 2013 brought to you by Yokohama.  We are here to help share the fantastic sights and sounds that come along with one of the most prestigious car shows in the world.  Stay tuned for more coverage!,"('Pebble Beach (City/Town/Village)', 'Yokohama Tire', 'Classics', 'Ferrari', 'Lamborghini (Organization)', 'Lamborghini Gallardo (Automobile Model)', 'Lamborghini Diablo (Automobile Model)', 'Ferrari 250 (Automobile Model)', 'Alfa Romeo (Organization)', 'Hot Rod (Magazine)', 'Mercedes-Benz (Organization)', 'Advan Sport V105', 'AD08R', 'Grand Turismo', 'Grand Turismo 6', ""Concours D' Elegance"", 'Cadillac', 'Auto Show (Event)', 'Auction', 'Golf Course', 'Cars', 'Tires', 'GH3')",2013-08-17,https://i.ytimg.com/vi/GuXgO6egWrw/default.jpg,UChfx97rmsq4JxvILC8MTGcA,2879,6,0,0,PT1M11S,hd,false
cK1FCGdnJ2I,Yokohama Tire,Yokohama Tire and Madness Autoworks at the 2012 LA Auto Show,"Madness Autoworks is the largest company in North America to customize Fiats and SmartCars. Equipped with Yokohama Tires, these babies are small but handle great and look super cool. Thanks to Madness Autoworks for helping with this video!","('smartcar', 'fiat', 'fiat 500', 'japan', 'yokohama', 'yokohama tire', 'tire', 's.drive', 'madness 500', 'smart madness', 'la auto show', '2013', 'new car', 'tires', 'madness autoworks')",2012-12-05,https://i.ytimg.com/vi/cK1FCGdnJ2I/default.jpg,UChfx97rmsq4JxvILC8MTGcA,3199,9,0,0,PT2M50S,hd,false
hQ6iSmLVaW0,Yokohama Tire,Yokohama at the 2012 LA Auto Show: 2013 Mercedes-Benz G63 AMG on ADVAN ST,This gorgeous brand new Mercedes G-Class debuted at the LA Auto Show and is equipped with Yokohama ADVAN ST tires.,"('Mercedes', 'Benz', 'yokohama', 'yokohama tire', 'advan', 'advan st', '2013', 'la auto show', 'los angeles', 'vehicle', 'new car', 'debut', 'auto', 'mercedes-benz')",2012-12-05,https://i.ytimg.com/vi/hQ6iSmLVaW0/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1449,2,0,0,PT1M13S,hd,false
l2ED76WVu-U,Yokohama Tire,Yokohama at the 2012 LA Auto Show: 2014 Audi A7 on ADVAN Sport Tires,Check out a sneak peak at the 2014 Audi A7 on Yokohama ADVAN Sport tires. Straight from the 2012 LA Auto Show.,"('Auto', 'Japan', 'audi', 'audi a7', 'a7', '2014', 'vehicle', 'la auto show', 'advan', 'advan sport', 'tire', 'tires', 'yokohama', 'yokohama tire', 'los angeles', 'auto show', 'rubber', 'speed', 'car', 'new car')",2012-12-05,https://i.ytimg.com/vi/l2ED76WVu-U/default.jpg,UChfx97rmsq4JxvILC8MTGcA,2220,5,0,0,PT55S,hd,false
hefw0zfbf5E,Yokohama Tire,Yokohama at the 2012 LA Auto Show: eBay Motors Formula Drift Mustang,2006 eBay Motors Ford Mustang for Formula Drift. On Yokohama ADVAN Neova AD08 tires.,"('Formula D (Recurring Event)', 'Drift', 'Speed', 'Speed (TV Channel)', 'Drifting', 'ford', 'mustang', 'eBay', 'eBay Motors', 'la auto show', 'auto show', 'los angeles')",2012-12-05,https://i.ytimg.com/vi/hefw0zfbf5E/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1067,7,2,0,PT1M16S,hd,false
GhKWXumPCf4,Yokohama Tire,Yokohama at the 2012 LA Auto Show: 2013 Subaru XV Crosstrek,An exclusive look at Subaru's all-new 2013 XV Crosstrek. On Yokohama Geolandar G95 tires.,"('subaru', 'yokohama', 'vehicle', 'geolandar', 'geolandar g95', 'subaru crosstrek', '2013', 'crosstrek', 'subaru xv crosstrek', 'la auto show', 'cars', 'auto', 'Automobile (Industry)', 'tire', 'tires', 'sport', 'suv', 'yokohama tire', 'new car', 'auto show', 'los angeles')",2012-12-03,https://i.ytimg.com/vi/GhKWXumPCf4/default.jpg,UChfx97rmsq4JxvILC8MTGcA,2275,3,1,0,PT1M9S,hd,false
hbtgP5F5gSY,Yokohama Tire,Yokohama at the 2012 LA Auto Show: Saleen Challenger 570,"The first of its kind, this Saleen Challenger 570 is 535 horse power and runs on Yokohama Parada Spec-X ultra high performance tires. Check it out at the 2012 LA Auto Show.","('Mustang', 'dodge', 'challenger', 'saleen', 'parada', 'yokohama', 'tire', 'tires', 'spec-x', 'performance', 'la auto show', 'horse power', 'high', 'race', 'drag', 'racing', 'turbo', 'street', 'charger', 'camaro', '570', 'car', 'auto')",2012-12-01,https://i.ytimg.com/vi/hbtgP5F5gSY/default.jpg,UChfx97rmsq4JxvILC8MTGcA,2776,6,0,0,PT1M11S,hd,false
YJf5Mw5uaes,Yokohama Tire,Yokohama Tire Tips #9 - Original Equipment vs. Aftermarket,It's time to replace your tires. Yokohama helps you decide what's best for you and your vehicle based on what performance factors are most important for your driving experience.,"('Ride', 'Japan', 'Wheel', 'Tips', 'Need', 'Tokyo', 'Original', 'Help', 'tire', 'tires', 'original equipment', 'original', 'equipment', 'aftermarket', 'replacement', 'nissan', 'nissan z', '370z', 'yokohama', 'yokohama tire', 'Nissan 370Z (Automobile Model)', 'automobile', 'light truck', 'suv', 'truck', 'car', 'tire tips', 'replacement tires', 'new tires', 's.drive', 's.drives', 'suspension', 'chassis', 'vehicle')",2012-11-16,https://i.ytimg.com/vi/YJf5Mw5uaes/default.jpg,UChfx97rmsq4JxvILC8MTGcA,4188,8,0,0,PT1M41S,hd,false
DaLHrJD-yTM,Yokohama Tire,30 Seconds in the Cockpit - Porsche GT3 Ride Along @ 100 MPH,30 seconds in the cockpit of a Yokohama Tire Porsche GT3 - 100 mph on the track at the Las Vegas Motor Speedway. Thanks to our friends at Discount Tire for coming out to ride!,"('YouTube editor', 'Porsche', 'GT3', 'speed', 'cars', 'fast', 'mph', 'yokohama', 'tire', 'sema', 'discount tire', 'ride', 'orange oil', 'advan env-r2', 'cockpit', 'race', 'race track', 'racing', 'yokohama tire', 'Speed (serial)', 'Race (play)')",2012-11-08,https://i.ytimg.com/vi/DaLHrJD-yTM/default.jpg,UChfx97rmsq4JxvILC8MTGcA,678,2,0,0,PT31S,hd,false
xOg5NGn_o7U,Yokohama Tire,Yokohama Formula DRIFT Finale 2012,"The final round of the 2012 Formula Drift season saw the Yokohama tire team finish on a strong note.  Unfortunately the season came to a close just as the drivers and teams were beginning to find their rhythm.  Hopefully momentum can carry into the future.

All 3 teams nearly qualified in the Top 10 then advanced to the Top 16 defeating each of their opponents in the Top 32.

In the Top 16 Pat Mordaunt in the Apex-i SC430 was able to move on to the Top 8 after a mistake by series championship points leader Vaughn Gittin Jr., but was later defeated by another championship contender in Rhys Millen. Tyler McQuarrie in the Mobil 1/GoPro Camaro met Tony Brakohiapa in the Ebay Motors Mustang in the Top 16. Both drivers compete on the Yokohama Advan Neova AD08 so unfortunately one Yokohama team would have to lose. In the battle Tony made a mistake and Tyler advance to the Top 8 where he was unable to advance any further.","('formula drift', 'yokohama', 'pat mordaunt', 'patrick mordaunt', 'apex-i', 'speed', 'drift', 'tony brakohiapa', 'tyler mcquarrie')",2012-10-25,https://i.ytimg.com/vi/xOg5NGn_o7U/default.jpg,UChfx97rmsq4JxvILC8MTGcA,5271,29,7,0,PT2M42S,hd,false
mHb3BVferxQ,Yokohama Tire,Yokohama Tire Tips #8 - Winter Tires,"Do drivers really need winter tires? Aren't all-season tires good enough? Yokohama introduces the all-new iceGUARD iG51v winter tire for SUVs and trucks.. and offers insight to consumers looking to find the best tire for their vehicle while driving in ice, slush and snow.","('snow tire', 'ice tire', 'winter tire', 'cold', 'snow', 'driving in snow', 'tire tips', 'yokohama')",2012-10-19,https://i.ytimg.com/vi/mHb3BVferxQ/default.jpg,UChfx97rmsq4JxvILC8MTGcA,16024,25,2,0,PT2M1S,hd,false
aTsBd9XODns,Yokohama Tire,Yokohama's YK580 Tire With Orange Oil Technology,"Because the YK580 has such low rolling resistance, it improves fuel economy. And thanks to Yokohama's innovative Orange Oil compound and optimized tread profile, it's guaranteed to have outstanding mileage. So it's good for both the wallet and the environment - and you can get it exclusively at Discount Tire or America's Tire.","('yokohama', 'orange oil', 'technology', 'tire', 'discount tire', 'yk580', 'fuel-efficient', 'all-season', 'treadlife')",2012-10-11,https://i.ytimg.com/vi/aTsBd9XODns/default.jpg,UChfx97rmsq4JxvILC8MTGcA,19845,18,0,0,PT1M20S,hd,false
-oYXCS0Emh0,Yokohama Tire,One lap around Road America,One lap around Road America with Competition Motorsports Porsche GT3 Cup Challenge by Yokohama,"('porsche', 'GT3', 'Road', 'America', 'IMSA', 'Yokohama')",2012-08-21,https://i.ytimg.com/vi/-oYXCS0Emh0/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1326,9,1,0,PT2M40S,hd,false
eB6mFfx_uC0,Yokohama Tire,One lap with Chad George #42 Pro Lite,One lap around Glen Helen Raceway at the Lucas Oil Off Road Racing Series,"('Yokohama', 'Off', 'Road', 'Lucas', 'Oil', 'Chad', 'George', 'Discount', 'Tire', 'Funco', 'Motorsports', 'Geolandar', 'M/T+')",2012-08-03,https://i.ytimg.com/vi/eB6mFfx_uC0/default.jpg,UChfx97rmsq4JxvILC8MTGcA,384,3,0,0,PT1M11S,hd,false
FD1WMVl671A,Yokohama Tire,Yokohama Tire-sponsored Heidi Steele on Motherhood and Racing,"Yokohama Tire-sponsored Heidi Steele...professional racer, five-time off-road champ, first-time mother.  Watch her in this interview as she talks about returning to the tracks after giving birth to her daughter.","('Yokohama', 'Yokohama Tire', 'Yokohama Tire Corporation', 'Geolandar', 'Baja 500', 'Baja 1000', 'SCORE Racing', 'Heidi Steele', 'Cameron Steele', 'SCORE International')",2012-07-25,https://i.ytimg.com/vi/FD1WMVl671A/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1687,7,2,0,PT2M16S,hd,false
HkKqbYIUnso,Yokohama Tire,Yokohama Tire Presents an Inside Look at Heidi Steele,"Yokohama Tire presents an inside look at off-road race champion Heidi Steele. Congratulations Heidi on your 2nd place finish at the 2012 Baja 500, and of course, for becoming a new mom.","('Yokohama', 'Tire', 'Heidi', 'Steele', 'tires', 'Baja', '500', 'Geolandar', 'Off-Road')",2012-07-12,https://i.ytimg.com/vi/HkKqbYIUnso/default.jpg,UChfx97rmsq4JxvILC8MTGcA,9030,31,1,0,PT9M6S,hd,false
pLBYWqyYiNo,Yokohama Tire,Round 1 Formula Drift Streets of Long Beach,Round 1 Formula Drift Streets of Long Beach,"('Yokohama Tire Formula Drift', 'Racing', 'Cars', 'Drifting', 'Long', 'Beach', 'Go Pro', 'Tokyo', 'Japan', 'Enkei', 'wildwood', 'Tyler', 'McQuarrie', 'Mobil', 'Chevy', 'Camaro', 'SS', 'Eibach', 'Pfadt', 'Yokohama', 'ADVAN', 'Neova', 'AD08', 'GM', 'LS7', 'ACT', 'OMP', 'Ignite')",2012-05-04,https://i.ytimg.com/vi/pLBYWqyYiNo/default.jpg,UChfx97rmsq4JxvILC8MTGcA,2047,10,0,0,PT1M7S,hd,false
7ToB5Sr_k9Q,Yokohama Tire,Yokohama Tire | Orange Oil Experience,"Join Yokohama, March 14-16 at Sebring International Raceway for the Orange Oil Experience.","('yokohama tire', 'sebring', 'raceway', 'tires', 'tire')",2012-03-15,https://i.ytimg.com/vi/7ToB5Sr_k9Q/default.jpg,UChfx97rmsq4JxvILC8MTGcA,979,3,0,0,PT34S,hd,false
GFDks0LJqm4,Yokohama Tire,2011 FIA World Touring Car Championship | WTCC | Race Season Review,"The best and the most intense highlights and race footage from the 2011 WTCC race season.

http://www.yokohamatire.com/motorsports","('Race -- The Official WTCC Game', 'World Touring Car Championship', 'Racing', 'Race', 'Speedway', 'WTCC', '2011', 'Touring Cars', 'Car Championship', 'World Touring', 'FIA WTCC', 'FIA', 'Crash', 'Series', 'Cup', 'Motor', 'Driver', 'Raceway')",2012-01-31,https://i.ytimg.com/vi/GFDks0LJqm4/default.jpg,UChfx97rmsq4JxvILC8MTGcA,4297,19,4,0,PT4M5S,sd,false
Iqwz5O0HzPM,Yokohama Tire,2011 FIA World Touring Car Championship | WTCC | Poker,"The drivers from the 2011 FIA World Touring Car Championship | WTCC get together for a little game of poker. Mixed in with some insane highlights from the 2011 WTCC race season.

http://www.yokohamatire.com/motorsports","('World Touring Car Championship', 'Poker', 'Racing', 'Race', 'Speedway', 'WTCC', '2011', 'Touring Cars', 'Car Championship', 'World Touring', 'FIA WTCC', 'FIA', 'Crash', 'Series', 'Cup', 'Motor', 'Driver', 'Raceway')",2012-01-31,https://i.ytimg.com/vi/Iqwz5O0HzPM/default.jpg,UChfx97rmsq4JxvILC8MTGcA,1696,9,2,0,PT3M7S,sd,false
gruQHGSdzdE,Yokohama Tire,2011 Z Nationals sponsored by Yokohama Tire,"Yokohama is a proud sponsor of the 2011 Z Nationals event hosted by Z1 Motorsports. For more information, visit:

http://www.yokohamatire.com
http://www.znationals.com
http://www.z1motorsports.com","('z nationals', 'event', 'yokohama', 'tire', 'yokohama tire', 'Z1', 'nationals', 'motorsports', 'Motorsport', 'znationals', 'Racing')",2012-01-09,https://i.ytimg.com/vi/gruQHGSdzdE/default.jpg,UChfx97rmsq4JxvILC8MTGcA,865,7,2,0,PT9M19S,hd,false
